id,brand,custom_label_0,custom_label_1,product_type
71401095210,ACLIMA,outlet,lightwool,ACLIMA > lightwool
1100108120,POC,regular,procen,POC > procen
1401016630,ACLIMA,regular,lightwool,ACLIMA > lightwool
71201892250,NORRONA,outlet,falketind,NORRONA > falketind
1100120110,POC,regular,elicit,POC > elicit
1104006900,POC,regular,pocito,POC > pocito
1030036900,HESTRA,regular,xc,HESTRA > xc
71202634240,NORRONA,outlet,femund,NORRONA > femund
1523116070,SAIL RACING,regular,spray,SAIL RACING > spray
71308600270,HOUDINI,outlet,go,HOUDINI > go
71000204600,HESTRA,outlet,joar,HESTRA > joar
1000364210,HESTRA,regular,baby,HESTRA > baby
71000206600,HESTRA,outlet,atle,HESTRA > atle
71401095220,ACLIMA,outlet,lightwool,ACLIMA > lightwool
71000303100,HESTRA,outlet,army,HESTRA > army
71302259842,HOUDINI,outlet,power,HOUDINI > power
71000304310,HESTRA,outlet,omni,HESTRA > omni
71000309309,HESTRA,outlet,sarek,HESTRA > sarek
71000309400,HESTRA,outlet,narvik,HESTRA > narvik
1000369210,HESTRA,regular,my,HESTRA > my
1030036910,HESTRA,regular,xc,HESTRA > xc
71201950250,NORRONA,outlet,falketind,NORRONA > falketind
71105290700,POC,outlet,recycle,POC > recycle
71202003230,NORRONA,outlet,lyngen,NORRONA > lyngen
1308300650,HOUDINI,regular,lykan,HOUDINI > lykan
71205830250,NORRONA,outlet,senja,NORRONA > senja
71401095230,ACLIMA,outlet,lightwool,ACLIMA > lightwool
71202642240,NORRONA,outlet,femund,NORRONA > femund
1100200131,POC,regular,elicit,POC > elicit
71401099150,ACLIMA,outlet,warmwool,ACLIMA > warmwool
1401016880,ACLIMA,regular,designwool,ACLIMA > designwool
1203448240,NORRONA,regular,cotton,NORRONA > cotton
71000313600,HESTRA,outlet,alpine,HESTRA > alpine
1000605910,HESTRA,regular,nordic,HESTRA > nordic
71000315209,HESTRA,outlet,voss,HESTRA > voss
1100200970,POC,regular,dimension,POC > dimension
1401016890,ACLIMA,regular,designwool,ACLIMA > designwool
71202011220,NORRONA,outlet,lyngen,NORRONA > lyngen
71308600280,HOUDINI,outlet,go,HOUDINI > go
71000329500,HESTRA,outlet,ergo,HESTRA > ergo
1100201210,POC,regular,aspire,POC > aspire
71000331500,HESTRA,outlet,oden,HESTRA > oden
1000636600,HESTRA,regular,basic,HESTRA > basic
1000636610,HESTRA,regular,basic,HESTRA > basic
1030036920,HESTRA,regular,xc,HESTRA > xc
71202014240,NORRONA,outlet,more,NORRONA > more
71401016320,ACLIMA,outlet,woolnet,ACLIMA > woolnet
1401016900,ACLIMA,regular,designwool,ACLIMA > designwool
71201615240,NORRONA,regular,trollveggen,NORRONA > trollveggen
1203449240,NORRONA,regular,cotton,NORRONA > cotton
71302268840,HOUDINI,outlet,long,HOUDINI > long
71401084620,ACLIMA,outlet,woolterry,ACLIMA > woolterry
1203455240,NORRONA,regular,sports,NORRONA > sports
1523116080,SAIL RACING,regular,spray,SAIL RACING > spray
71105330200,POC,outlet,air,POC > air
1203516250,NORRONA,regular,pureull,NORRONA > pureull
71000338829,HESTRA,outlet,3finger,HESTRA > 3finger
71000340020,HESTRA,outlet,expedition,HESTRA > expedition
71000341300,HESTRA,outlet,multi,HESTRA > multi
71000344410,HESTRA,outlet,merino,HESTRA > merino
71401102720,ACLIMA,outlet,lightwool,ACLIMA > lightwool
1000639210,HESTRA,regular,nordic,HESTRA > nordic
1203540250,NORRONA,regular,warm3,NORRONA > warm3
71105330300,POC,outlet,air,POC > air
1203543250,NORRONA,regular,wool,NORRONA > wool
1020017300,HESTRA,regular,noah,HESTRA > noah
1401016930,ACLIMA,regular,warmwool,ACLIMA > warmwool
1020030000,HESTRA,regular,jon,HESTRA > jon
1100201301,POC,regular,aspire,POC > aspire
1100210100,POC,regular,devour,POC > devour
71201626220,NORRONA,outlet,trollveggen,NORRONA > trollveggen
71000351410,HESTRA,outlet,windstopper,HESTRA > windstopper
71302281640,HOUDINI,outlet,drop,HOUDINI > drop
1100211100,POC,regular,aspire,POC > aspire
1204201240,NORRONA,regular,skibotn,NORRONA > skibotn
1204203240,NORRONA,regular,skibotn,NORRONA > skibotn
1204205240,NORRONA,regular,skibotn,NORRONA > skibotn
71020017300,HESTRA,outlet,noah,HESTRA > noah
1522315030,SAIL RACING,regular,bowman,SAIL RACING > bowman
1205220230,NORRONA,regular,mid,NORRONA > mid
1401016970,ACLIMA,regular,woolshell,ACLIMA > woolshell
71202015240,NORRONA,outlet,more,NORRONA > more
71100108410,POC,outlet,ventral,POC > ventral
1100400680,POC,regular,pocito,POC > pocito
1401017010,ACLIMA,regular,woolshell,ACLIMA > woolshell
71308600290,HOUDINI,outlet,go,HOUDINI > go
71401102740,ACLIMA,outlet,lightwool,ACLIMA > lightwool
1030037710,HESTRA,regular,baby,HESTRA > baby
71020035800,HESTRA,outlet,daniel,HESTRA > daniel
71401104560,ACLIMA,outlet,lightwool,ACLIMA > lightwool
71202016240,NORRONA,outlet,more,NORRONA > more
71308600300,HOUDINI,outlet,go,HOUDINI > go
71523126010,SAIL RACING,outlet,w,SAIL RACING > w
71030018800,HESTRA,outlet,mono,HESTRA > mono
71401113840,ACLIMA,outlet,lightwool,ACLIMA > lightwool
71401084670,ACLIMA,outlet,woolterry,ACLIMA > woolterry
1401017020,ACLIMA,regular,warmwool,ACLIMA > warmwool
1523116090,SAIL RACING,regular,spray,SAIL RACING > spray
71105331000,POC,outlet,raceday,POC > raceday
71302296640,HOUDINI,outlet,outright,HOUDINI > outright
71401114280,ACLIMA,outlet,lightwool,ACLIMA > lightwool
1100408410,POC,regular,fovea,POC > fovea
1205802240,NORRONA,regular,senja,NORRONA > senja
1030006600,HESTRA,regular,wakayama,HESTRA > wakayama
1000371200,HESTRA,regular,ergo,HESTRA > ergo
1100408450,POC,regular,fovea,POC > fovea
71401114500,ACLIMA,outlet,lightwool,ACLIMA > lightwool
71030019100,HESTRA,outlet,ergo,HESTRA > ergo
71202018240,NORRONA,outlet,more,NORRONA > more
71030027010,HESTRA,outlet,heater,HESTRA > heater
1105106600,POC,regular,coalesce,POC > coalesce
71308300360,HOUDINI,outlet,aero,HOUDINI > aero
71030027410,HESTRA,outlet,gauntlet,HESTRA > gauntlet
71100101140,POC,outlet,obex,POC > obex
71302300540,HOUDINI,outlet,activist,HOUDINI > activist
1000371700,HESTRA,regular,windbreaker,HESTRA > windbreaker
1401017030,ACLIMA,regular,warmwool,ACLIMA > warmwool
71100101160,POC,outlet,obex,POC > obex
1524314040,SAIL RACING,regular,element,SAIL RACING > element
71100101790,POC,outlet,artic,POC > artic
71100101810,POC,outlet,skull,POC > skull
71308600050,HOUDINI,outlet,stride,HOUDINI > stride
71100101820,POC,outlet,skull,POC > skull
71401114790,ACLIMA,outlet,lightwool,ACLIMA > lightwool
71105805100,POC,outlet,enthral,POC > enthral
1401017040,ACLIMA,regular,warmwool,ACLIMA > warmwool
71202019240,NORRONA,outlet,more,NORRONA > more
71100104740,POC,outlet,pocito,POC > pocito
71100104760,POC,outlet,fornix,POC > fornix
1100408510,POC,regular,nexal,POC > nexal
1000371900,HESTRA,regular,klaebo,HESTRA > klaebo
1205805230,NORRONA,regular,senja,NORRONA > senja
1100408610,POC,regular,opsin,POC > opsin
71401115080,ACLIMA,outlet,lightwool,ACLIMA > lightwool
1000372400,HESTRA,regular,xc,HESTRA > xc
71302309540,HOUDINI,outlet,tree,HOUDINI > tree
1524316130,SAIL RACING,regular,bowman,SAIL RACING > bowman
1401017050,ACLIMA,regular,warmwool,ACLIMA > warmwool
71302378741,HOUDINI,outlet,activist,HOUDINI > activist
1100408710,POC,regular,retina,POC > retina
1030006610,HESTRA,regular,wakayama,HESTRA > wakayama
1401017110,ACLIMA,regular,warmwool,ACLIMA > warmwool
71302387240,HOUDINI,outlet,cosmo,HOUDINI > cosmo
71308300370,HOUDINI,outlet,aero,HOUDINI > aero
71202020240,NORRONA,outlet,more,NORRONA > more
71401115370,ACLIMA,outlet,lightwool,ACLIMA > lightwool
71100104830,POC,outlet,calyx,POC > calyx
71308600320,HOUDINI,outlet,go,HOUDINI > go
71100104860,POC,outlet,levator,POC > levator
71100104880,POC,outlet,calyx,POC > calyx
1401017150,ACLIMA,regular,warmwool,ACLIMA > warmwool
1000372900,HESTRA,regular,xc,HESTRA > xc
1105231500,POC,regular,pro,POC > pro
71100108120,POC,outlet,procen,POC > procen
71100108160,POC,outlet,cytal,POC > cytal
71401115660,ACLIMA,outlet,lightwool,ACLIMA > lightwool
71100290100,POC,outlet,devour,POC > devour
71202021240,NORRONA,outlet,more,NORRONA > more
71308300400,HOUDINI,outlet,aero,HOUDINI > aero
1205806240,NORRONA,regular,senja,NORRONA > senja
71105814900,POC,outlet,aero,POC > aero
71100408410,POC,outlet,fovea,POC > fovea
71100408510,POC,outlet,nexal,POC > nexal
71100408610,POC,outlet,opsin,POC > opsin
71308600330,HOUDINI,outlet,more,HOUDINI > more
71105815300,POC,outlet,ultimate,POC > ultimate
71301207140,HOUDINI,outlet,mono,HOUDINI > mono
71100409010,POC,outlet,nexal,POC > nexal
71100510650,POC,outlet,coalesce,POC > coalesce
1105232300,POC,regular,motion,POC > motion
1401017170,ACLIMA,regular,warmwool,ACLIMA > warmwool
71100510850,POC,outlet,race,POC > race
71100581650,POC,outlet,essential,POC > essential
1000374400,HESTRA,regular,confort,HESTRA > confort
1030006710,HESTRA,regular,mist,HESTRA > mist
71100600550,POC,outlet,poc,POC > poc
1525112010,SAIL RACING,regular,breeze,SAIL RACING > breeze
1100414200,POC,regular,foveafovea,POC > foveafovea
71202023240,NORRONA,outlet,more,NORRONA > more
71202025240,NORRONA,outlet,lyngen,NORRONA > lyngen
1401017310,ACLIMA,regular,warmwool,ACLIMA > warmwool
1100414220,POC,regular,retinaretina,POC > retinaretina
71202033240,NORRONA,outlet,more,NORRONA > more
1401017320,ACLIMA,regular,warmwool,ACLIMA > warmwool
71202041180,NORRONA,outlet,lyngen,NORRONA > lyngen
71105815700,POC,outlet,thermal,POC > thermal
71520118500,SAIL RACING,outlet,bowman,SAIL RACING > bowman
1105232500,POC,regular,motion,POC > motion
1105232600,POC,regular,thermal,POC > thermal
1401017350,ACLIMA,regular,warmwool,ACLIMA > warmwool
71100616510,POC,outlet,poc,POC > poc
1401017360,ACLIMA,regular,warmwool,ACLIMA > warmwool
1401017390,ACLIMA,regular,warmwool,ACLIMA > warmwool
71202047220,NORRONA,outlet,lyngen,NORRONA > lyngen
71202201230,NORRONA,outlet,fjora,NORRONA > fjora
1205807230,NORRONA,regular,senja,NORRONA > senja
1030007300,HESTRA,regular,goretex,HESTRA > goretex
1401017640,ACLIMA,regular,lightwool,ACLIMA > lightwool
1525112020,SAIL RACING,regular,tornado,SAIL RACING > tornado
71202203240,NORRONA,outlet,fjora,NORRONA > fjora
1100414240,POC,regular,zonulazonula,POC > zonulazonula
71202204230,NORRONA,outlet,fjora,NORRONA > fjora
71523117010,SAIL RACING,outlet,race,SAIL RACING > race
1000202100,HESTRA,regular,deerskin,HESTRA > deerskin
71202662240,NORRONA,outlet,femund,NORRONA > femund
1525115030,SAIL RACING,regular,wind,SAIL RACING > wind
1205809230,NORRONA,regular,senja,NORRONA > senja
1401017650,ACLIMA,regular,lightwool,ACLIMA > lightwool
1000301900,HESTRA,regular,vertical,HESTRA > vertical
71520317010,SAIL RACING,outlet,race,SAIL RACING > race
1308400830,HOUDINI,regular,puremerino,HOUDINI > puremerino
71521111050,SAIL RACING,outlet,race,SAIL RACING > race
71521117010,SAIL RACING,outlet,spray,SAIL RACING > spray
71202207180,NORRONA,outlet,fjora,NORRONA > fjora
71521118010,SAIL RACING,outlet,bowman,SAIL RACING > bowman
71100616520,POC,outlet,poc,POC > poc
1000301920,HESTRA,regular,vertical,HESTRA > vertical
1401017750,ACLIMA,regular,lightwool,ACLIMA > lightwool
1205811250,NORRONA,regular,senja,NORRONA > senja
71521118050,SAIL RACING,outlet,race,SAIL RACING > race
71100642670,POC,outlet,pure,POC > pure
71100642680,POC,outlet,pompom,POC > pompom
1401017910,ACLIMA,regular,forester,ACLIMA > forester
1100414250,POC,regular,nexal,POC > nexal
1401017920,ACLIMA,regular,lightwool,ACLIMA > lightwool
71105816400,POC,outlet,raceday,POC > raceday
1000304300,HESTRA,regular,omni,HESTRA > omni
1401022760,ACLIMA,regular,designwool,ACLIMA > designwool
71101010900,POC,outlet,obex,POC > obex
71308300410,HOUDINI,outlet,aero,HOUDINI > aero
1401024710,ACLIMA,regular,designwool,ACLIMA > designwool
71202237250,NORRONA,outlet,fjora,NORRONA > fjora
71202406210,NORRONA,outlet,arktis,NORRONA > arktis
71101041200,POC,outlet,fornix,POC > fornix
1401027030,ACLIMA,regular,designwool,ACLIMA > designwool
71101041400,POC,outlet,fornix,POC > fornix
1030007800,HESTRA,regular,fall,HESTRA > fall
1100414270,POC,regular,opsin,POC > opsin
71302485140,HOUDINI,outlet,fall,HOUDINI > fall
71521117030,SAIL RACING,outlet,spray,SAIL RACING > spray
1030007810,HESTRA,regular,fall,HESTRA > fall
1205818230,NORRONA,regular,senja,NORRONA > senja
71101058000,POC,outlet,tectal,POC > tectal
1401027100,ACLIMA,regular,designwool,ACLIMA > designwool
71101059100,POC,outlet,cularis,POC > cularis
1201005250,NORRONA,regular,lofoten,NORRONA > lofoten
71302486240,HOUDINI,outlet,one,HOUDINI > one
1100510640,POC,regular,coalesce,POC > coalesce
1100510850,POC,regular,race,POC > race
71202623240,NORRONA,outlet,femund,NORRONA > femund
1030007820,HESTRA,regular,fall,HESTRA > fall
71101059300,POC,outlet,cularis,POC > cularis
71202624240,NORRONA,outlet,femund,NORRONA > femund
1100600550,POC,regular,poc,POC > poc
71101076700,POC,outlet,ventral,POC > ventral
71101077200,POC,outlet,omne,POC > omne
71302510040,HOUDINI,outlet,desoli,HOUDINI > desoli
71308300460,HOUDINI,outlet,pace,HOUDINI > pace
1205819230,NORRONA,regular,senja,NORRONA > senja
1401027230,ACLIMA,regular,designwool,ACLIMA > designwool
71308600420,HOUDINI,outlet,corespun,HOUDINI > corespun
1401027300,ACLIMA,regular,woolnet,ACLIMA > woolnet
71101079300,POC,outlet,omne,POC > omne
71101081400,POC,outlet,cytal,POC > cytal
71401095160,ACLIMA,outlet,lightwool,ACLIMA > lightwool
71105822300,POC,outlet,pristine,POC > pristine
1401027370,ACLIMA,regular,woolnet,ACLIMA > woolnet
71101082000,POC,outlet,crane,POC > crane
71522112110,SAIL RACING,outlet,race,SAIL RACING > race
1205820230,NORRONA,regular,senja,NORRONA > senja
1030016200,HESTRA,regular,army,HESTRA > army
1205823230,NORRONA,regular,senja,NORRONA > senja
71101088500,POC,outlet,cytal,POC > cytal
71102002400,POC,outlet,pocito,POC > pocito
71102037800,POC,outlet,vpd,POC > vpd
71102512000,POC,outlet,lamina,POC > lamina
71522311150,SAIL RACING,outlet,spray,SAIL RACING > spray
1030016210,HESTRA,regular,army,HESTRA > army
1100616500,POC,regular,poc,POC > poc
1401027510,ACLIMA,regular,woolnet,ACLIMA > woolnet
1030018300,HESTRA,regular,xc,HESTRA > xc
1401032770,ACLIMA,regular,woolnet,ACLIMA > woolnet
71102512100,POC,outlet,column,POC > column
1100616510,POC,regular,poc,POC > poc
1525218010,SAIL RACING,regular,tornado,SAIL RACING > tornado
71202625240,NORRONA,outlet,femund,NORRONA > femund
71103033400,POC,outlet,resistance,POC > resistance
1401032790,ACLIMA,regular,woolnet,ACLIMA > woolnet
1401032830,ACLIMA,regular,doublewool,ACLIMA > doublewool
71308100550,HOUDINI,outlet,heyday,HOUDINI > heyday
71103033500,POC,outlet,resistance,POC > resistance
71303725240,HOUDINI,outlet,zissou,HOUDINI > zissou
1100616520,POC,regular,poc,POC > poc
1401034110,ACLIMA,regular,doublewool,ACLIMA > doublewool
1205824230,NORRONA,regular,senja,NORRONA > senja
1401034180,ACLIMA,regular,doublewool,ACLIMA > doublewool
71308600430,HOUDINI,outlet,corespun,HOUDINI > corespun
1100704740,POC,regular,knog,POC > knog
71103033800,POC,outlet,essential,POC > essential
1401034250,ACLIMA,regular,doublewool,ACLIMA > doublewool
1525311100,SAIL RACING,regular,spray,SAIL RACING > spray
71103037400,POC,outlet,deft,POC > deft
1401034320,ACLIMA,regular,doublewool,ACLIMA > doublewool
71308300470,HOUDINI,outlet,pace,HOUDINI > pace
71302584140,HOUDINI,outlet,desoli,HOUDINI > desoli
71522311370,SAIL RACING,outlet,spray,SAIL RACING > spray
1030018800,HESTRA,regular,mono,HESTRA > mono
71202626240,NORRONA,outlet,femund,NORRONA > femund
1401062880,ACLIMA,regular,woolshell,ACLIMA > woolshell
71000103600,HESTRA,outlet,emelie,HESTRA > emelie
1401034390,ACLIMA,regular,doublewool,ACLIMA > doublewool
1205826230,NORRONA,regular,senja,NORRONA > senja
71202676240,NORRONA,outlet,femund,NORRONA > femund
1030018810,HESTRA,regular,mono,HESTRA > mono
1525316200,SAIL RACING,regular,patrol,SAIL RACING > patrol
71308600140,HOUDINI,outlet,pace,HOUDINI > pace
1401034460,ACLIMA,regular,doublewool,ACLIMA > doublewool
1401034890,ACLIMA,regular,explorer,ACLIMA > explorer
71105822400,POC,outlet,pristine,POC > pristine
71103037500,POC,outlet,agile,POC > agile
71522312100,SAIL RACING,outlet,bowman,SAIL RACING > bowman
71308600440,HOUDINI,outlet,tree,HOUDINI > tree
1030019800,HESTRA,regular,gsl,HESTRA > gsl
71202628240,NORRONA,outlet,femund,NORRONA > femund
71522315020,SAIL RACING,outlet,bowman,SAIL RACING > bowman
1030019810,HESTRA,regular,gsl,HESTRA > gsl
1101010900,POC,regular,obex,POC > obex
71000205600,HESTRA,outlet,olav,HESTRA > olav
71000205800,HESTRA,outlet,hakon,HESTRA > hakon
71202629240,NORRONA,outlet,femund,NORRONA > femund
1030019820,HESTRA,regular,gsl,HESTRA > gsl
71522315030,SAIL RACING,outlet,bowman,SAIL RACING > bowman
1401034910,ACLIMA,regular,warmwool,ACLIMA > warmwool
1526112020,SAIL RACING,regular,tornado,SAIL RACING > tornado
71102051100,POC,outlet,vpd,POC > vpd
71202677240,NORRONA,outlet,femund,NORRONA > femund
1030020800,HESTRA,regular,fall,HESTRA > fall
1205830250,NORRONA,regular,senja,NORRONA > senja
1030020810,HESTRA,regular,fall,HESTRA > fall
1060009510,HESTRA,regular,nordic,HESTRA > nordic
71000301900,HESTRA,regular,vertical,HESTRA > vertical
71522316040,SAIL RACING,outlet,spray,SAIL RACING > spray
71522317080,SAIL RACING,outlet,race,SAIL RACING > race
1030027000,HESTRA,regular,heater,HESTRA > heater
71522317090,SAIL RACING,outlet,race,SAIL RACING > race
71522322100,SAIL RACING,outlet,w,SAIL RACING > w
71000304300,HESTRA,outlet,omni,HESTRA > omni
71308300560,HOUDINI,outlet,boxer,HOUDINI > boxer
1205832250,NORRONA,regular,senja,NORRONA > senja
71522325100,SAIL RACING,outlet,w,SAIL RACING > w
71103037600,POC,outlet,savant,POC > savant
1523117020,SAIL RACING,regular,race,SAIL RACING > race
71523112080,SAIL RACING,outlet,race,SAIL RACING > race
71106160800,POC,outlet,poc,POC > poc
1030027400,HESTRA,regular,gauntlet,HESTRA > gauntlet
71000309300,HESTRA,outlet,sarek,HESTRA > sarek
1301202340,HOUDINI,regular,alto,HOUDINI > alto
71104025100,POC,outlet,ora,POC > ora
71105231300,POC,outlet,the,POC > the
71105231800,POC,outlet,pro,POC > pro
71308600450,HOUDINI,outlet,tree,HOUDINI > tree
71202630240,NORRONA,outlet,femund,NORRONA > femund
71105233700,POC,outlet,air,POC > air
1401042840,ACLIMA,regular,flexwool,ACLIMA > flexwool
1105285300,POC,regular,mantle,POC > mantle
71106165600,POC,outlet,poc,POC > poc
1030027410,HESTRA,regular,gauntlet,HESTRA > gauntlet
1101041200,POC,regular,fornix,POC > fornix
71106165700,POC,outlet,poc,POC > poc
1101041300,POC,regular,fornix,POC > fornix
71202632240,NORRONA,outlet,femund,NORRONA > femund
71202635240,NORRONA,outlet,femund,NORRONA > femund
1101041400,POC,regular,fornix,POC > fornix
1060009820,HESTRA,regular,wool,HESTRA > wool
1401043050,ACLIMA,regular,hotwool,ACLIMA > hotwool
71105234400,POC,outlet,motion,POC > motion
71105275400,POC,outlet,rhythm,POC > rhythm
1526112060,SAIL RACING,regular,fleet,SAIL RACING > fleet
1301607240,HOUDINI,regular,wadi,HOUDINI > wadi
71105275500,POC,outlet,infinite,POC > infinite
71201838240,NORRONA,outlet,falketind,NORRONA > falketind
1401046750,ACLIMA,regular,lightwool,ACLIMA > lightwool
1030027420,HESTRA,regular,gauntlet,HESTRA > gauntlet
71105276300,POC,outlet,rouse,POC > rouse
71202640240,NORRONA,outlet,femund,NORRONA > femund
1000305700,HESTRA,regular,heli,HESTRA > heli
1101059100,POC,regular,cularis,POC > cularis
1302087940,HOUDINI,regular,enfold,HOUDINI > enfold
71302586940,HOUDINI,outlet,cover,HOUDINI > cover
71106410100,POC,outlet,thermal,POC > thermal
71106430600,POC,outlet,thermal,POC > thermal
1401046880,ACLIMA,regular,lightwool,ACLIMA > lightwool
71302607240,HOUDINI,outlet,wadi,HOUDINI > wadi
71523117030,SAIL RACING,outlet,race,SAIL RACING > race
1302202340,HOUDINI,regular,alto,HOUDINI > alto
1030027600,HESTRA,regular,czone,HESTRA > czone
71302608540,HOUDINI,outlet,wadi,HOUDINI > wadi
71202646240,NORRONA,outlet,femund,NORRONA > femund
71105284600,POC,outlet,signal,POC > signal
71105285000,POC,outlet,mtb,POC > mtb
1020035700,HESTRA,regular,gneis,HESTRA > gneis
71202647240,NORRONA,outlet,femund,NORRONA > femund
71302908640,HOUDINI,outlet,dock,HOUDINI > dock
1101061100,POC,regular,procen,POC > procen
1060017410,HESTRA,regular,dale,HESTRA > dale
71202648240,NORRONA,outlet,femund,NORRONA > femund
71523125010,SAIL RACING,outlet,w,SAIL RACING > w
1030027620,HESTRA,regular,czone,HESTRA > czone
1401047450,ACLIMA,regular,lightwool,ACLIMA > lightwool
71308300570,HOUDINI,outlet,boxer,HOUDINI > boxer
71202648241,NORRONA,outlet,femund,NORRONA > femund
71202650250,NORRONA,outlet,femund,NORRONA > femund
71000317900,HESTRA,outlet,power,HESTRA > power
71308300620,HOUDINI,outlet,power,HOUDINI > power
71105290100,POC,outlet,reform,POC > reform
71308600460,HOUDINI,outlet,tree,HOUDINI > tree
71105329200,POC,outlet,essential,POC > essential
1101059300,POC,regular,cularis,POC > cularis
1101073600,POC,regular,pocito,POC > pocito
71105329500,POC,outlet,enthral,POC > enthral
1401047720,ACLIMA,regular,lightwool,ACLIMA > lightwool
71105329700,POC,outlet,pristine,POC > pristine
71000325300,HESTRA,outlet,gauntlet,HESTRA > gauntlet
71106512000,POC,outlet,essential,POC > essential
1030028200,HESTRA,regular,ergo,HESTRA > ergo
71303003440,HOUDINI,outlet,dunfri,HOUDINI > dunfri
1302607240,HOUDINI,regular,wadi,HOUDINI > wadi
1401047850,ACLIMA,regular,lightwool,ACLIMA > lightwool
71000325320,HESTRA,outlet,gantlet,HESTRA > gantlet
71105330700,POC,outlet,essential,POC > essential
71308600470,HOUDINI,outlet,tree,HOUDINI > tree
1030028400,HESTRA,regular,wakayama,HESTRA > wakayama
1401048060,ACLIMA,regular,leisurewool,ACLIMA > leisurewool
71105330800,POC,outlet,essential,POC > essential
1401053120,ACLIMA,regular,warmwool,ACLIMA > warmwool
71308300630,HOUDINI,outlet,power,HOUDINI > power
71105801200,POC,outlet,haven,POC > haven
71202652240,NORRONA,outlet,femund,NORRONA > femund
71308300670,HOUDINI,outlet,power,HOUDINI > power
1302907940,HOUDINI,regular,dock,HOUDINI > dock
1303003440,HOUDINI,regular,dunfri,HOUDINI > dunfri
1303303540,HOUDINI,regular,activist,HOUDINI > activist
71000329910,HESTRA,outlet,ferox,HESTRA > ferox
71202653240,NORRONA,outlet,femund,NORRONA > femund
1030028410,HESTRA,regular,wakayama,HESTRA > wakayama
71308300680,HOUDINI,outlet,power,HOUDINI > power
71105811100,POC,outlet,essential,POC > essential
1106431000,POC,regular,layer,POC > layer
71105813500,POC,outlet,essential,POC > essential
71308300780,HOUDINI,outlet,power,HOUDINI > power
1303688640,HOUDINI,regular,gone,HOUDINI > gone
71105815400,POC,outlet,pure,POC > pure
71308600510,HOUDINI,outlet,tree,HOUDINI > tree
1401059800,ACLIMA,regular,leisurewool,ACLIMA > leisurewool
1526115110,SAIL RACING,regular,fleet,SAIL RACING > fleet
1000305710,HESTRA,regular,heli,HESTRA > heli
1525115110,SAIL RACING,regular,wind,SAIL RACING > wind
71308000650,HOUDINI,outlet,moonwalk,HOUDINI > moonwalk
1308600580,HOUDINI,regular,symbio,HOUDINI > symbio
71308400040,HOUDINI,outlet,the,HOUDINI > the
1303702940,HOUDINI,regular,alto,HOUDINI > alto
71202654240,NORRONA,outlet,femund,NORRONA > femund
1401062890,ACLIMA,regular,woolshell,ACLIMA > woolshell
71000338729,HESTRA,outlet,3finger,HESTRA > 3finger
1401063030,ACLIMA,regular,woolshell,ACLIMA > woolshell
71105816200,POC,outlet,raceday,POC > raceday
71523316090,SAIL RACING,outlet,spray,SAIL RACING > spray
71105821700,POC,outlet,thermal,POC > thermal
71202657240,NORRONA,outlet,femund,NORRONA > femund
71000338820,HESTRA,outlet,3finger,HESTRA > 3finger
71525111080,SAIL RACING,outlet,amplitude,SAIL RACING > amplitude
71000340000,HESTRA,outlet,expedition,HESTRA > expedition
71202664240,NORRONA,outlet,femund,NORRONA > femund
1101077200,POC,regular,omne,POC > omne
71303206240,HOUDINI,outlet,power,HOUDINI > power
71000342400,HESTRA,outlet,insulation,HESTRA > insulation
71202665240,NORRONA,outlet,femund,NORRONA > femund
71000344400,HESTRA,outlet,merino,HESTRA > merino
71308600670,HOUDINI,outlet,cover,HOUDINI > cover
71308400050,HOUDINI,outlet,pace,HOUDINI > pace
71201006250,NORRONA,outlet,lofoten,NORRONA > lofoten
1101079300,POC,regular,omne,POC > omne
1100408910,POC,regular,zonula,POC > zonula
71525115030,SAIL RACING,outlet,wind,SAIL RACING > wind
1303725240,HOUDINI,regular,zissou,HOUDINI > zissou
71525115040,SAIL RACING,outlet,cyclone,SAIL RACING > cyclone
1030030220,HESTRA,regular,army,HESTRA > army
1303786840,HOUDINI,regular,top,HOUDINI > top
71000363510,HESTRA,outlet,baby,HESTRA > baby
1306499440,HOUDINI,regular,the,HOUDINI > the
1101081400,POC,regular,cytal,POC > cytal
1101084500,POC,regular,cytal,POC > cytal
71105822100,POC,outlet,essential,POC > essential
1308000650,HOUDINI,regular,moonwalk,HOUDINI > moonwalk
71308400060,HOUDINI,outlet,pace,HOUDINI > pace
71308600680,HOUDINI,outlet,route,HOUDINI > route
1526116010,SAIL RACING,regular,shore,SAIL RACING > shore
1308000660,HOUDINI,regular,moonwalk,HOUDINI > moonwalk
71106005000,POC,outlet,poc,POC > poc
71520112070,SAIL RACING,outlet,race,SAIL RACING > race
1401063100,ACLIMA,regular,reborn,ACLIMA > reborn
71106005100,POC,outlet,race,POC > race
1401063110,ACLIMA,regular,reborn,ACLIMA > reborn
71106005300,POC,outlet,poc,POC > poc
1526116020,SAIL RACING,regular,shore,SAIL RACING > shore
1030031110,HESTRA,regular,remix,HESTRA > remix
1101088300,POC,regular,amidal,POC > amidal
71308400080,HOUDINI,outlet,pace,HOUDINI > pace
1030033200,HESTRA,regular,windbreaker,HESTRA > windbreaker
1102002600,POC,regular,pocito,POC > pocito
71202669250,NORRONA,outlet,femund,NORRONA > femund
1102038200,POC,regular,oseus,POC > oseus
71202672240,NORRONA,outlet,femund,NORRONA > femund
71308400160,HOUDINI,outlet,cover,HOUDINI > cover
1030033600,HESTRA,regular,flextron,HESTRA > flextron
